SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,Taxon Name,Value,PollenSum,Percentage,Units,Element,Context,Depth,ColUnit
Lake LT1,58.141667,-75.15,,,0.0,Picea,84.0,15183.0,0.5532503457814661,NISP,pollen,,0.0,LAKELT1
Lake LT1,58.141667,-75.15,,,643.0,Picea,73.0,14781.0,0.4938772748799134,NISP,pollen,,2.5,LAKELT1
Lake LT1,58.141667,-75.15,,,1119.0,Picea,63.5,14490.5,0.4382181429212243,NISP,pollen,,4.5,LAKELT1
Lake LT1,58.141667,-75.15,,,1345.0,Picea,91.5,14562.5,0.6283261802575107,NISP,pollen,,5.5,LAKELT1
Lake LT1,58.141667,-75.15,,,1772.0,Picea,54.0,14491.0,0.3726450900558968,NISP,pollen,,7.5,LAKELT1
Lake LT1,58.141667,-75.15,,,2167.0,Picea,73.0,14741.5,0.4952006240884577,NISP,pollen,,9.5,LAKELT1
Lake LT1,58.141667,-75.15,,,2354.0,Picea,82.5,14656.0,0.5629093886462883,NISP,pollen,,10.5,LAKELT1
Lake LT1,58.141667,-75.15,,,3104.0,Picea,72.0,14635.0,0.49197130167406905,NISP,pollen,,15.0,LAKELT1
Lake LT1,58.141667,-75.15,,,3954.0,Picea,73.5,14863.0,0.49451658480791233,NISP,pollen,,21.5,LAKELT1
Lake LT1,58.141667,-75.15,,,4712.0,Picea,64.5,14708.5,0.43852194309412923,NISP,pollen,,30.0,LAKELT1
Lake LT1,58.141667,-75.15,,,5212.0,Picea,31.5,14421.5,0.21842388101099053,NISP,pollen,,40.0,LAKELT1
Lake LT1,58.141667,-75.15,,,5435.0,Picea,53.5,14582.0,0.3668906871485393,NISP,pollen,,50.0,LAKELT1
Lake LT1,58.141667,-75.15,,,5537.0,Picea,40.5,14669.0,0.2760924398391165,NISP,pollen,,60.0,LAKELT1
Lake LT1,58.141667,-75.15,,,5674.0,Picea,43.0,14490.5,0.29674614402539595,NISP,pollen,,70.0,LAKELT1
Lake LT1,58.141667,-75.15,,,6000.0,Picea,44.5,14568.5,0.3054535470364142,NISP,pollen,,80.0,LAKELT1
Lake PWWL,73.591389,-98.538889,,,14.0,Picea,10.0,19644.0,0.05090612909794339,NISP,pollen,,0.5,LAKEPWWL
Lake PWWL,73.591389,-98.538889,,,193.0,Picea,11.0,17248.0,0.06377551020408163,NISP,pollen,,2.0,LAKEPWWL
Lake PWWL,73.591389,-98.538889,,,728.0,Picea,25.0,16384.0,0.152587890625,NISP,pollen,,6.5,LAKEPWWL
Lake PWWL,73.591389,-98.538889,,,1857.0,Picea,17.0,16662.0,0.10202856799903973,NISP,pollen,,21.5,LAKEPWWL
Lake PWWL,73.591389,-98.538889,,,2507.0,Picea,12.0,18094.0,0.06632032718028076,NISP,pollen,,39.0,LAKEPWWL
Lake PWWL,73.591389,-98.538889,,,3026.0,Picea,7.0,17094.0,0.040950040950040956,NISP,pollen,,50.5,LAKEPWWL
Lake PWWL,73.591389,-98.538889,,,3477.0,Picea,21.0,16275.0,0.12903225806451613,NISP,pollen,,60.0,LAKEPWWL
Lake PWWL,73.591389,-98.538889,,,5009.0,Picea,24.0,15319.0,0.15666818982962336,NISP,pollen,,80.5,LAKEPWWL
Lake PWWL,73.591389,-98.538889,,,6627.0,Picea,12.0,15458.0,0.07762970630094448,NISP,pollen,,95.5,LAKEPWWL
Lake PWWL,73.591389,-98.538889,,,7694.0,Picea,25.0,18371.0,0.13608404550650482,NISP,pollen,,124.5,LAKEPWWL
Lake PWWL,73.591389,-98.538889,,,8945.0,Picea,24.0,17357.0,0.138272742985539,NISP,pollen,,158.5,LAKEPWWL
Lake QC,46.828333,-80.698333,,,0.0,Picea,22.0,354.0,6.214689265536723,NISP,pollen,,1.0,LAKEQC
Lake QC,46.828333,-80.698333,,,375.0,Picea,21.0,378.0,5.555555555555555,NISP,pollen,,20.0,LAKEQC
Lake QC,46.828333,-80.698333,,,770.0,Picea,17.0,368.0,4.619565217391304,NISP,pollen,,40.0,LAKEQC
Lake QC,46.828333,-80.698333,,,1164.0,Picea,11.0,392.0,2.806122448979592,NISP,pollen,,60.0,LAKEQC
Lake QC,46.828333,-80.698333,,,1559.0,Picea,18.0,373.0,4.825737265415549,NISP,pollen,,80.0,LAKEQC
Lake QC,46.828333,-80.698333,,,1953.0,Picea,25.0,349.0,7.163323782234957,NISP,pollen,,100.0,LAKEQC
Lake QC,46.828333,-80.698333,,,2348.0,Picea,18.0,338.0,5.325443786982249,NISP,pollen,,120.0,LAKEQC
Lake QC,46.828333,-80.698333,,,2743.0,Picea,15.0,346.0,4.335260115606936,NISP,pollen,,140.0,LAKEQC
Lake QC,46.828333,-80.698333,,,3103.0,Picea,5.0,352.0,1.4204545454545454,NISP,pollen,,160.0,LAKEQC
Lake QC,46.828333,-80.698333,,,3430.0,Picea,8.0,332.0,2.4096385542168677,NISP,pollen,,180.0,LAKEQC
Lake QC,46.828333,-80.698333,,,3756.0,Picea,11.0,325.0,3.3846153846153846,NISP,pollen,,200.0,LAKEQC
Lake QC,46.828333,-80.698333,,,4082.0,Picea,4.0,327.0,1.2232415902140672,NISP,pollen,,220.0,LAKEQC
Lake QC,46.828333,-80.698333,,,4409.0,Picea,6.0,341.0,1.7595307917888565,NISP,pollen,,240.0,LAKEQC
Lake QC,46.828333,-80.698333,,,4735.0,Picea,2.0,349.0,0.5730659025787965,NISP,pollen,,260.0,LAKEQC
Lake QC,46.828333,-80.698333,,,5061.0,Picea,7.0,329.0,2.127659574468085,NISP,pollen,,280.0,LAKEQC
Lake QC,46.828333,-80.698333,,,5388.0,Picea,5.0,359.0,1.392757660167131,NISP,pollen,,300.0,LAKEQC
Lake QC,46.828333,-80.698333,,,5714.0,Picea,3.0,363.0,0.8264462809917356,NISP,pollen,,320.0,LAKEQC
Lake QC,46.828333,-80.698333,,,6040.0,Picea,4.0,355.0,1.1267605633802817,NISP,pollen,,340.0,LAKEQC
Lake QC,46.828333,-80.698333,,,6367.0,Picea,5.0,360.0,1.3888888888888888,NISP,pollen,,360.0,LAKEQC
Lake QC,46.828333,-80.698333,,,6789.0,Picea,11.0,319.0,3.4482758620689653,NISP,pollen,,380.0,LAKEQC
Lake QC,46.828333,-80.698333,,,7306.0,Picea,6.0,266.0,2.2556390977443606,NISP,pollen,,400.0,LAKEQC
Lake QC,46.828333,-80.698333,,,7824.0,Picea,13.0,332.0,3.91566265060241,NISP,pollen,,420.0,LAKEQC
Lake QC,46.828333,-80.698333,,,8341.0,Picea,29.0,340.0,8.529411764705882,NISP,pollen,,440.0,LAKEQC
Lake QC,46.828333,-80.698333,,,8859.0,Picea,95.0,405.0,23.456790123456788,NISP,pollen,,460.0,LAKEQC
Lake QC,46.828333,-80.698333,,,9376.0,Picea,115.0,441.0,26.077097505668934,NISP,pollen,,480.0,LAKEQC
Lake QC,46.828333,-80.698333,,,9894.0,Picea,156.0,334.0,46.706586826347305,NISP,pollen,,500.0,LAKEQC
Lake QC,46.828333,-80.698333,,,10411.0,Picea,110.0,384.0,28.645833333333332,NISP,pollen,,520.0,LAKEQC
Lake QC,46.828333,-80.698333,,,10929.0,Picea,16.0,1551.0,1.0315925209542232,NISP,pollen,,540.0,LAKEQC
Lake Six,48.4,-81.316667,,,23.0,Picea,85.0,516.0,16.472868217054263,NISP,pollen,,1.0,LAKESIX
Lake Six,48.4,-81.316667,,,229.0,Picea,110.0,506.0,21.73913043478261,NISP,pollen,,10.0,LAKESIX
Lake Six,48.4,-81.316667,,,459.0,Picea,96.0,478.0,20.0836820083682,NISP,pollen,,20.0,LAKESIX
Lake Six,48.4,-81.316667,,,688.0,Picea,103.0,483.0,21.325051759834366,NISP,pollen,,30.0,LAKESIX
Lake Six,48.4,-81.316667,,,918.0,Picea,96.0,537.0,17.877094972067038,NISP,pollen,,40.0,LAKESIX
Lake Six,48.4,-81.316667,,,1147.0,Picea,82.0,433.0,18.937644341801384,NISP,pollen,,50.0,LAKESIX
Lake Six,48.4,-81.316667,,,1377.0,Picea,96.0,479.0,20.041753653444676,NISP,pollen,,60.0,LAKESIX
Lake Six,48.4,-81.316667,,,1606.0,Picea,100.0,519.0,19.26782273603083,NISP,pollen,,70.0,LAKESIX
Lake Six,48.4,-81.316667,,,1836.0,Picea,96.0,497.0,19.3158953722334,NISP,pollen,,80.0,LAKESIX
Lake Six,48.4,-81.316667,,,2065.0,Picea,115.0,567.0,20.282186948853614,NISP,pollen,,90.0,LAKESIX
Lake Six,48.4,-81.316667,,,2295.0,Picea,96.0,491.0,19.551934826883908,NISP,pollen,,100.0,LAKESIX
Lake Six,48.4,-81.316667,,,2524.0,Picea,58.0,517.0,11.218568665377177,NISP,pollen,,110.0,LAKESIX
Lake Six,48.4,-81.316667,,,2754.0,Picea,78.0,506.0,15.41501976284585,NISP,pollen,,120.0,LAKESIX
Lake Six,48.4,-81.316667,,,2983.0,Picea,67.0,524.0,12.786259541984732,NISP,pollen,,130.0,LAKESIX
Lake Six,48.4,-81.316667,,,3213.0,Picea,54.0,506.0,10.67193675889328,NISP,pollen,,140.0,LAKESIX
Lake Six,48.4,-81.316667,,,3440.0,Picea,83.0,450.0,18.444444444444443,NISP,pollen,,150.0,LAKESIX
Lake Six,48.4,-81.316667,,,3667.0,Picea,47.0,605.0,7.768595041322314,NISP,pollen,,160.0,LAKESIX
Lake Six,48.4,-81.316667,,,3894.0,Picea,84.0,554.0,15.162454873646208,NISP,pollen,,170.0,LAKESIX
Lake Six,48.4,-81.316667,,,4121.0,Picea,36.0,457.0,7.87746170678337,NISP,pollen,,180.0,LAKESIX
Lake Six,48.4,-81.316667,,,4348.0,Picea,57.0,678.0,8.4070796460177,NISP,pollen,,190.0,LAKESIX
Lake Six,48.4,-81.316667,,,4575.0,Picea,51.0,591.0,8.629441624365482,NISP,pollen,,200.0,LAKESIX
Lake Six,48.4,-81.316667,,,4802.0,Picea,36.0,466.0,7.725321888412018,NISP,pollen,,210.0,LAKESIX
Lake Six,48.4,-81.316667,,,5029.0,Picea,34.0,470.0,7.234042553191489,NISP,pollen,,220.0,LAKESIX
Lake Six,48.4,-81.316667,,,5289.0,Picea,29.0,382.0,7.591623036649215,NISP,pollen,,230.0,LAKESIX
Lake Six,48.4,-81.316667,,,5552.0,Picea,37.0,549.0,6.739526411657559,NISP,pollen,,240.0,LAKESIX
Lake Six,48.4,-81.316667,,,5815.0,Picea,41.0,384.0,10.677083333333332,NISP,pollen,,250.0,LAKESIX
Lake Six,48.4,-81.316667,,,6077.0,Picea,29.0,547.0,5.301645338208409,NISP,pollen,,260.0,LAKESIX
Lake Six,48.4,-81.316667,,,6340.0,Picea,28.0,351.0,7.977207977207977,NISP,pollen,,270.0,LAKESIX
Lake Six,48.4,-81.316667,,,6602.0,Picea,52.0,545.0,9.541284403669724,NISP,pollen,,280.0,LAKESIX
Lake Six,48.4,-81.316667,,,6865.0,Picea,53.0,624.0,8.493589743589745,NISP,pollen,,290.0,LAKESIX
Lake Six,48.4,-81.316667,,,7049.0,Picea,61.0,622.0,9.807073954983924,NISP,pollen,,297.0,LAKESIX
Lake Six,48.4,-81.316667,,,7364.0,Picea,110.0,541.0,20.33271719038817,NISP,pollen,,309.0,LAKESIX
Lake Six,48.4,-81.316667,,,7548.0,Picea,67.0,452.0,14.823008849557523,NISP,pollen,,316.0,LAKESIX
Lake Six,48.4,-81.316667,,,7758.0,Picea,53.0,404.0,13.118811881188119,NISP,pollen,,324.0,LAKESIX
Lake Six,48.4,-81.316667,,,7915.0,Picea,61.0,319.0,19.122257053291534,NISP,pollen,,330.0,LAKESIX
Lake Six,48.4,-81.316667,,,8178.0,Picea,66.0,339.0,19.469026548672566,NISP,pollen,,340.0,LAKESIX
Lake Six,48.4,-81.316667,,,8440.0,Picea,82.0,311.0,26.366559485530544,NISP,pollen,,350.0,LAKESIX
Lake Six,48.4,-81.316667,,,8966.0,Picea,16.0,74.0,21.62162162162162,NISP,pollen,,370.0,LAKESIX
Lake Six,48.4,-81.316667,,,9228.0,Picea,17.0,69.0,24.637681159420293,NISP,pollen,,380.0,LAKESIX
Lamb Lake,48.165278,-92.107222,,,,Picea,44.0,490.0,8.979591836734693,NISP,pollen,,0.25,LAMBLAKE
Lamb Lake,48.165278,-92.107222,,,,Picea,70.0,460.0,15.217391304347828,NISP,pollen,,2.0,LAMBLAKE
Lamb Lake,48.165278,-92.107222,,,,Picea,34.0,402.0,8.45771144278607,NISP,pollen,,4.0,LAMBLAKE
Lamb Lake,48.165278,-92.107222,,,,Picea,48.0,443.0,10.835214446952596,NISP,pollen,,6.0,LAMBLAKE
Lamb Lake,48.165278,-92.107222,,,,Picea,46.0,450.0,10.222222222222223,NISP,pollen,,8.0,LAMBLAKE
Lamb Lake,48.165278,-92.107222,,,,Picea,39.0,402.0,9.701492537313433,NISP,pollen,,16.0,LAMBLAKE
L'Anse aux Meadows Site,51.573333,-55.55,,,18.0,Picea,79.0,679.0,11.634756995581737,NISP,pollen,,1.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,62.0,Picea,77.0,713.0,10.799438990182328,NISP,pollen,,2.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,105.0,Picea,68.0,703.0,9.672830725462305,NISP,pollen,,3.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,149.0,Picea,46.0,659.0,6.980273141122914,NISP,pollen,,4.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,193.0,Picea,77.0,695.0,11.07913669064748,NISP,pollen,,5.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,237.0,Picea,67.0,687.0,9.75254730713246,NISP,pollen,,6.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,281.0,Picea,80.0,764.0,10.471204188481675,NISP,pollen,,7.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,324.0,Picea,103.0,671.0,15.350223546944857,NISP,pollen,,8.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,368.0,Picea,73.0,695.0,10.503597122302159,NISP,pollen,,9.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,412.0,Picea,79.0,662.0,11.933534743202417,NISP,pollen,,10.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,456.0,Picea,64.0,658.0,9.72644376899696,NISP,pollen,,11.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,500.0,Picea,96.0,590.0,16.271186440677965,NISP,pollen,,12.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,544.0,Picea,105.0,682.1,15.393637296584078,NISP,pollen,,13.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,587.0,Picea,95.0,766.0,12.402088772845952,NISP,pollen,,14.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,631.0,Picea,133.0,822.0,16.180048661800488,NISP,pollen,,15.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,675.0,Picea,79.0,657.0,12.02435312024353,NISP,pollen,,16.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,719.0,Picea,92.0,657.0,14.00304414003044,NISP,pollen,,17.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,763.0,Picea,66.0,562.0,11.743772241992882,NISP,pollen,,18.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,806.0,Picea,105.0,733.0,14.32469304229195,NISP,pollen,,19.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,850.0,Picea,101.0,1047.0,9.64660936007641,NISP,pollen,,20.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,894.0,Picea,112.0,1631.0,6.866952789699571,NISP,pollen,,21.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,938.0,Picea,117.0,1494.0,7.83132530120482,NISP,pollen,,22.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,982.0,Picea,40.0,413.0,9.685230024213075,NISP,pollen,,23.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1025.0,Picea,97.0,756.0,12.83068783068783,NISP,pollen,,24.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1069.0,Picea,103.0,776.0,13.27319587628866,NISP,pollen,,25.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1113.0,Picea,101.0,641.0,15.756630265210608,NISP,pollen,,26.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1148.0,Picea,97.0,723.0,13.416320885200554,NISP,pollen,,27.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1175.0,Picea,69.0,785.0,8.789808917197451,NISP,pollen,,28.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1202.0,Picea,83.0,1195.0,6.94560669456067,NISP,pollen,,29.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1229.0,Picea,101.0,1054.0,9.582542694497153,NISP,pollen,,30.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1256.0,Picea,104.0,835.0,12.455089820359282,NISP,pollen,,31.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1283.0,Picea,98.0,1031.0,9.50533462657614,NISP,pollen,,32.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1310.0,Picea,77.0,699.0,11.015736766809727,NISP,pollen,,33.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1337.0,Picea,88.0,756.0,11.64021164021164,NISP,pollen,,34.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1364.0,Picea,69.0,792.0,8.712121212121213,NISP,pollen,,35.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1391.0,Picea,59.0,923.0,6.392199349945829,NISP,pollen,,36.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1418.0,Picea,58.0,647.0,8.964451313755797,NISP,pollen,,37.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1445.0,Picea,70.0,574.0,12.195121951219512,NISP,pollen,,38.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1472.0,Picea,74.0,657.0,11.263318112633181,NISP,pollen,,39.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1499.0,Picea,125.0,522.1,23.941773606588775,NISP,pollen,,40.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1526.0,Picea,139.0,562.1,24.728695961572672,NISP,pollen,,41.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1553.0,Picea,107.0,530.0,20.18867924528302,NISP,pollen,,42.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1580.0,Picea,64.0,415.0,15.421686746987953,NISP,pollen,,43.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1607.0,Picea,90.0,466.0,19.313304721030043,NISP,pollen,,44.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1634.0,Picea,111.0,553.1,20.068703670222384,NISP,pollen,,45.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1661.0,Picea,85.0,631.0,13.47068145800317,NISP,pollen,,46.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1688.0,Picea,64.0,513.0,12.475633528265107,NISP,pollen,,47.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1715.0,Picea,72.0,761.0,9.461235216819974,NISP,pollen,,48.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1742.0,Picea,69.0,767.0,8.996088657105608,NISP,pollen,,49.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1769.0,Picea,90.0,768.0,11.71875,NISP,pollen,,50.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1796.0,Picea,101.0,728.0,13.873626373626374,NISP,pollen,,51.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1823.0,Picea,73.0,744.0,9.811827956989246,NISP,pollen,,52.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1850.0,Picea,62.0,883.0,7.021517553793885,NISP,pollen,,53.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1877.0,Picea,92.0,2516.0,3.6565977742448332,NISP,pollen,,54.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1901.0,Picea,73.0,5601.0,1.3033386895197288,NISP,pollen,,55.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1924.0,Picea,105.0,1320.0,7.954545454545454,NISP,pollen,,56.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1947.0,Picea,92.0,1981.0,4.644119131751641,NISP,pollen,,57.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1970.0,Picea,112.0,2522.0,4.440919904837431,NISP,pollen,,58.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,1993.0,Picea,90.0,793.0,11.349306431273645,NISP,pollen,,59.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2015.0,Picea,106.0,474.0,22.362869198312236,NISP,pollen,,60.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2038.0,Picea,134.0,663.0,20.211161387631975,NISP,pollen,,61.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2061.0,Picea,109.0,529.0,20.604914933837428,NISP,pollen,,62.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2084.0,Picea,90.0,554.0,16.24548736462094,NISP,pollen,,63.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2107.0,Picea,86.0,553.0,15.551537070524413,NISP,pollen,,64.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2129.0,Picea,87.0,583.0,14.922813036020582,NISP,pollen,,65.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2152.0,Picea,115.0,777.0,14.800514800514799,NISP,pollen,,66.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2175.0,Picea,101.0,748.0,13.502673796791445,NISP,pollen,,67.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2198.0,Picea,99.0,823.0,12.029161603888214,NISP,pollen,,68.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2221.0,Picea,91.0,858.0,10.606060606060606,NISP,pollen,,69.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2243.0,Picea,93.0,897.0,10.367892976588628,NISP,pollen,,70.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2266.0,Picea,108.0,830.0,13.012048192771083,NISP,pollen,,71.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2289.0,Picea,90.0,900.0,10.0,NISP,pollen,,72.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2312.0,Picea,84.0,740.0,11.351351351351353,NISP,pollen,,73.0,LAN17
L'Anse aux Meadows Site,51.573333,-55.55,,,2335.0,Picea,160.0,1245.0,12.851405622489958,NISP,pollen,,74.0,LAN17
Lateral Pond,65.942222,-135.514167,,,0.0,Picea,973.0,21548.0,4.515500278448116,NISP,pollen,,0.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,197.0,Picea,358.0,18052.0,1.9831597606913363,NISP,pollen,,4.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,396.0,Picea,469.0,19694.0,2.381435970346298,NISP,pollen,,8.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,598.0,Picea,223.0,17621.0,1.2655354406673855,NISP,pollen,,12.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,802.0,Picea,947.0,22463.0,4.215821573253796,NISP,pollen,,16.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,1008.0,Picea,160.0,17064.0,0.9376465072667605,NISP,pollen,,20.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,1217.0,Picea,1178.0,22573.0,5.21862401984672,NISP,pollen,,24.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,1428.0,Picea,277.0,17999.0,1.5389743874659703,NISP,pollen,,28.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,1641.0,Picea,746.0,21140.0,3.5288552507095554,NISP,pollen,,32.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,1856.0,Picea,283.0,18146.0,1.5595723575443623,NISP,pollen,,36.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,2073.0,Picea,192.0,17566.0,1.0930206079927132,NISP,pollen,,40.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,2293.0,Picea,722.0,20499.0,3.5221230303917266,NISP,pollen,,44.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,2515.0,Picea,206.0,17635.0,1.1681315565636519,NISP,pollen,,48.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,2740.0,Picea,677.0,20135.0,3.3623044449962753,NISP,pollen,,52.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,2967.0,Picea,294.0,17563.0,1.6739736946990835,NISP,pollen,,56.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,3196.0,Picea,649.0,20570.0,3.155080213903743,NISP,pollen,,60.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,3427.0,Picea,160.0,17346.0,0.9224028594488642,NISP,pollen,,64.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,3660.0,Picea,631.0,19403.0,3.2520744214812143,NISP,pollen,,68.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,3896.0,Picea,167.0,17362.0,0.9618707522174865,NISP,pollen,,72.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,4134.0,Picea,473.0,19635.0,2.408963585434174,NISP,pollen,,76.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,4375.0,Picea,151.0,17065.0,0.884852036331673,NISP,pollen,,80.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,4617.0,Picea,401.0,19780.0,2.0273003033367036,NISP,pollen,,84.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,4862.0,Picea,224.0,17974.0,1.2462445754979414,NISP,pollen,,88.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,5109.0,Picea,711.0,21486.0,3.309131527506283,NISP,pollen,,92.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,5359.0,Picea,288.0,17770.0,1.6207090602138436,NISP,pollen,,96.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,5610.0,Picea,440.0,19589.0,2.246158558374598,NISP,pollen,,100.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,5864.0,Picea,146.0,17111.0,0.8532522938460639,NISP,pollen,,104.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,6121.0,Picea,495.0,19842.0,2.4947081947384335,NISP,pollen,,108.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,6379.0,Picea,153.0,17086.0,0.8954699754184713,NISP,pollen,,112.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,6640.0,Picea,309.0,19593.0,1.5770938600520594,NISP,pollen,,116.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,6903.0,Picea,90.0,17088.0,0.526685393258427,NISP,pollen,,120.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,7169.0,Picea,356.0,19300.0,1.844559585492228,NISP,pollen,,124.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,7436.0,Picea,108.0,17175.0,0.62882096069869,NISP,pollen,,128.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,7706.0,Picea,503.0,19886.0,2.5294176807804485,NISP,pollen,,132.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,7978.0,Picea,128.0,17340.0,0.7381776239907728,NISP,pollen,,136.0,LATPOND
Lateral Pond,65.942222,-135.514167,,,8253.0,Picea,327.0,19432.0,1.6827912721284481,NISP,pollen,,140.0,LATPOND
